date_of_sale,address,county,eircode,price,not_full_market_price,vat_exclusive,description,property_size_description,year,quarter,eircode_routing_key,log_price,price_outlier
2018-10-30,"20 BEAUFIELD CRESCENT, MAYNOOTH, KILDARE",Kildare,,100000.0,True,False,Second-Hand Dwelling house /Apartment,,2018,2018Q4,,11.51293546492023,False
2020-05-01,"33 Crofton Hall, Diswellstown, Castleknock",Dublin,,317180.62,False,True,New Dwelling house /Apartment,,2020,2020Q2,,12.66722982254948,False
2021-01-18,"PAROCHIAL HOUSE, KILLUCAN, MULLINGAR",Westmeath,,270000.0,False,False,Second-Hand Dwelling house /Apartment,,2021,2021Q1,,12.506180941677357,False
2015-08-04,"Apartments 1-18 and adjacent creche, Lackenroe, Glounthane",Cork,,1250000.0,False,False,Second-Hand Dwelling house /Apartment,,2015,2015Q3,,14.038654909278163,False
2010-05-12,"Amberhill, Kilmeaden",Waterford,,135750.0,False,False,Second-Hand Dwelling house /Apartment,,2010,2010Q2,,11.818577604251555,False
2020-09-29,"11 Abbot Drive, Cualanor, Upper Glenageary Road",Dublin,,709252.0,False,True,New Dwelling house /Apartment,,2020,2020Q3,,13.471967582482385,False
2022-06-10,"12 BALLYVAREEN, KILDIMO, LIMERICK",Limerick,V94R26P,244000.0,False,False,Second-Hand Dwelling house /Apartment,,2022,2022Q2,V94,12.404927602627597,False
2024-09-18,"CARRAMAR, DUBLIN RD, ARKLOW",Wicklow,Y14C965,687000.0,False,False,Second-Hand Dwelling house /Apartment,,2024,2024Q3,Y14,13.440091026807503,False
2016-05-13,"82 THE STRAND, DONABATE, DUBLIN",Dublin,,255000.0,False,False,Second-Hand Dwelling house /Apartment,,2016,2016Q2,,12.449022745701502,False
2020-12-21,"33 Seaview Way, Cnoc na Mara, Blackrock",Louth,,259911.89,False,True,New Dwelling house /Apartment,,2020,2020Q4,,12.468101815398201,False
2023-11-14,"32 HOLLY WAY, GREENHILL, CLONHASTON",Wexford,,308370.03,False,True,New Dwelling house /Apartment,,2023,2023Q4,,12.639058979812834,False
2022-08-04,"BALLYMORE, CAMOLIN, CO WEXFORD",Wexford,,141000.0,False,False,Second-Hand Dwelling house /Apartment,,2022,2022Q3,,11.856522261533737,False
2022-12-15,"20 College View Green, Westport Road, Castlebar",Mayo,F23P603,360000.0,False,True,New Dwelling house /Apartment,,2022,2022Q4,F23,12.793862088206213,False
2026-02-19,"97 GREEG COURT, PARNELL ST, DUBLIN 1",Dublin,D01NX40,387000.0,False,False,Second-Hand Dwelling house /Apartment,,2026,2026Q1,D01,12.866182555987908,False
2026-03-27,"513 KILMAINHAM SQ, INCHICORE RD, KILMAINHAM DUBLIN 8",Dublin,D08N674,510000.0,False,False,Second-Hand Dwelling house /Apartment,,2026,2026Q1,D08,13.1421679654829,False
2017-07-13,"DRUMAGRAA, LETTERBARROW, DONEGAL",Donegal,,152500.0,False,False,Second-Hand Dwelling house /Apartment,,2017,2017Q3,,11.934926432385152,False
2013-04-12,"8 Kilgarron Cottages, Enniskerry, Co. Wicklow",Wicklow,,121000.0,False,False,Second-Hand Dwelling house /Apartment,,2013,2013Q2,,11.703554089007538,False
2024-09-09,"3 ROCKHILL, PORTNABLAGH, DUNFANAGHY",Donegal,F92D3A0,385000.0,False,False,Second-Hand Dwelling house /Apartment,,2024,2024Q3,F92,12.861001210669146,False
2016-06-28,"CASHLAN WEST, LISDOONAN, CARRICKMACROSS",Monaghan,,110000.0,False,False,Second-Hand Dwelling house /Apartment,,2016,2016Q2,,11.608244735642321,False
2023-04-05,"37 WAVERLY AVENUE, BLACKLION, GREYSTONES",Wicklow,A63XT92,732000.0,False,False,Second-Hand Dwelling house /Apartment,,2023,2023Q2,A63,13.503537159062734,False
2024-11-19,"5 SPENCERS COURT, ENNISCORTHY, WEXFORD",Wexford,Y21R5X5,275000.0,False,False,Second-Hand Dwelling house /Apartment,,2024,2024Q4,Y21,12.524530013005734,False
2016-07-13,"35 FOXWOOD, GARRYDUFF, ROCHESTOWN",Cork,,355000.0,False,False,Second-Hand Dwelling house /Apartment,,2016,2016Q3,,12.779875885354993,False
2025-03-25,"26 MAYWOOD LAWN, RAHENY, DUBLIN 5",Dublin,D05V443,890000.0,False,False,Second-Hand Dwelling house /Apartment,,2025,2025Q1,D05,13.698977865303197,False
2023-10-11,"MAINSTREET, CHARLEVILLE, CORK",Cork,,150000.0,False,False,Second-Hand Dwelling house /Apartment,,2023,2023Q4,,11.918397239722838,False
2024-09-18,"39 DRYNAM CRESCENT, DRYNAM HALL, KINSEALY",Dublin,K67F950,477500.0,False,False,Second-Hand Dwelling house /Apartment,,2024,2024Q3,K67,13.076321533141567,False
2024-05-17,"24 HIGHLAND GROVE, THA PARK CABINTEELY, DUBLIN 18",Dublin,D18X3C7,635000.0,False,False,Second-Hand Dwelling house /Apartment,,2024,2024Q2,D18,13.361381852676738,False
2017-02-20,"21 the avenue, Moyglare Hall, Moyglare Road",Kildare,,255506.61,False,True,New Dwelling house /Apartment,less than 38 sq metres,2017,2017Q1,,12.451007472918151,False
2023-10-16,"TULLYEARL, DONEGAL",Donegal,F94DF21,375000.0,False,False,Second-Hand Dwelling house /Apartment,,2023,2023Q4,F94,12.834683971615659,False
2017-08-21,"CAPPAKEEL, KILLARD, DOONBEG",Clare,,164000.0,False,False,Second-Hand Dwelling house /Apartment,,2017,2017Q3,,12.00762780434872,False
2015-06-29,"17 OLD CONNAUGHT VIEW, BRAY, CO WICKLOW",Wicklow,,133000.0,False,False,Second-Hand Dwelling house /Apartment,,2015,2015Q2,,11.798111925972618,False
2017-10-31,"58 GRACEFIELD AVENUE, ARTANE, DUBLIN 5",Dublin,,343000.0,False,False,Second-Hand Dwelling house /Apartment,,2017,2017Q4,,12.745488641595722,False
2025-09-04,"KNOCKNACREE, CUNNINGHAM RD, DALKEY",Dublin,A96WK28,1188000.0,False,False,Second-Hand Dwelling house /Apartment,,2025,2025Q3,A96,13.987782620655215,False
2018-03-07,"WEST END, BALLINEEN, CORK",Cork,,55000.0,False,False,Second-Hand Dwelling house /Apartment,,2018,2018Q1,,10.915106645867503,False
2017-12-14,"54 CASIMIR RD, HAROLDS CROSS, DUBLIN 6W",Dublin,,980000.0,False,False,Second-Hand Dwelling house /Apartment,,2017,2017Q4,,13.795308871054397,False
2023-09-21,"59 OAKLANDS, CARRICK ON SHANNON, LEITRIM",Leitrim,N41H720,161000.0,False,False,Second-Hand Dwelling house /Apartment,,2023,2023Q3,N41,11.989165855127435,False
2024-11-12,"3 KNOCK NA CUAIG, THE KERRIES, TRALEE",Kerry,V92XC3W,280000.0,False,False,Second-Hand Dwelling house /Apartment,,2024,2024Q4,V92,12.54254845357358,False
2018-08-21,"3 CARRIGMORE PARK, AYLESBURY, DUBLIN",Dublin,,280000.0,False,False,Second-Hand Dwelling house /Apartment,,2018,2018Q3,,12.54254845357358,False
2026-01-23,"56 TOBAR ÓRÁIN, ORANHILL, ORANMORE",Galway,H91XV9X,555000.0,False,False,Second-Hand Dwelling house /Apartment,,2026,2026Q1,H91,13.22672519452875,False
2011-09-08,"45 Elm Mount Close, Beaumont, Dublin 9",Dublin,,290000.0,False,False,Second-Hand Dwelling house /Apartment,,2011,2011Q3,,12.577639650232573,False
2023-08-18,"3 CHURCH VIEW, STATION RD, BALLINCOLLIG",Cork,P31DH57,325000.0,False,False,Second-Hand Dwelling house /Apartment,,2023,2023Q3,P31,12.691583538230217,False
2013-11-06,"Montevideo Road, Roscrea",Tipperary,,105000.0,False,False,Second-Hand Dwelling house /Apartment,,2013,2013Q4,,11.561725152903833,False
2022-07-25,"73 CYPRESS GARDENS, BAY ESTATE, DUNDALK",Louth,A91VP4V,262000.0,False,False,Second-Hand Dwelling house /Apartment,,2022,2022Q3,A91,12.476103599529843,False
2020-02-28,"3 HOLYWELL, KILMACUD RD UPPER, DUBLIN",Dublin,,560000.0,False,False,Second-Hand Dwelling house /Apartment,,2020,2020Q1,,13.235693848424024,False
2025-10-20,"12 BIRCHWOOD, JANEVILLE, CORK ROAD",Cork,,352422.9,False,True,New Dwelling house /Apartment,,2025,2025Q4,,12.772589991402787,False
2026-04-23,"MAIN STREET, BALLYCLOUGH, CO CORK",Cork,P51PD2W,245000.0,False,False,Second-Hand Dwelling house /Apartment,,2026,2026Q2,P51,12.409017571151187,False
2024-11-12,"28 BISHOPSGROVE, FERRYBANK, WATERFORD",Waterford,X91RRK5,239000.0,False,False,Second-Hand Dwelling house /Apartment,,2024,2024Q4,X91,12.384223015005313,False
2019-04-23,"104 IRISHTOWN, NEW ROSS, WEXFORD",Wexford,,90000.0,False,False,Second-Hand Dwelling house /Apartment,,2019,2019Q2,,11.407576060361786,False
2026-03-12,"85 CEOL NA HABHANN, HUNDREDACRES EAST, CAHERCONLISH",Limerick,V94PNK1,272000.0,False,False,Second-Hand Dwelling house /Apartment,,2026,2026Q1,V94,12.513561021741964,False
2018-07-25,"26 BIRCHVIEW CLOSE, KILNAMANAGH, DUBLIN 24",Dublin,,340000.0,False,False,Second-Hand Dwelling house /Apartment,,2018,2018Q3,,12.73670383776449,False
2025-04-04,"49 Brookfield Park, Rathnew, County Wicklow",Wicklow,,233480.0,False,True,New Dwelling house /Apartment,,2025,2025Q2,,12.360855982330655,False
2024-06-28,"65 THE DICKENS THE GASWORKS, BARROW ST, DUBLIN 4",Dublin,D04T620,580000.0,False,False,Second-Hand Dwelling house /Apartment,,2024,2024Q2,D04,13.270785106659046,False
2020-10-07,"COLLEGE LANE, COLLEGE LANDS, NEWCASTLE",Dublin,,572500.0,False,False,Second-Hand Dwelling house /Apartment,,2020,2020Q4,,13.257769761133897,False
2015-08-07,"APT 31, BELFRY HOUSE, THE OAKS",Dublin,,180000.0,False,False,Second-Hand Dwelling house /Apartment,,2015,2015Q3,,12.100717685412471,False
2025-04-16,"BALLINTEOSIG, INCH, KILLEAGH",Cork,P36F890,520000.0,False,False,Second-Hand Dwelling house /Apartment,,2025,2025Q2,P36,13.161586013632684,False
2015-12-18,"5 HILLSIDE VIEW, BALLYARRA, CASTLELYONS",Cork,,57500.0,False,False,Second-Hand Dwelling house /Apartment,,2015,2015Q4,,10.959557617938563,False
2013-12-20,"13 Phoenix Park Way, Phoenix Park Racecourse, Castleknock",Dublin,,8000.0,False,True,New Dwelling house /Apartment,greater than or equal to 38 sq metres and less than 125 sq metres,2013,2013Q4,,8.987321812850125,True
2016-09-21,"16 ABBOTSWOOD AVE, MONASTERY RD, ROCHESTOWN",Cork,,330000.0,False,False,Second-Hand Dwelling house /Apartment,,2016,2016Q3,,12.706850963741102,False
2015-02-25,"61 BERTRAM COURT, CHRISTCHURCH, CORNMARKET DUBLIN 8",Dublin,,160000.0,False,False,Second-Hand Dwelling house /Apartment,,2015,2015Q1,,11.982935344196433,False
2020-11-25,"5 Ring Fort Drive, Kinsale Manor, Rathbeg",Cork,,352423.0,False,True,New Dwelling house /Apartment,,2020,2020Q4,,12.772590275151948,False
2019-09-17,"10 MOSESTOWN GROVE, WHITEGATE, MIDLETON",Cork,,343000.0,False,False,Second-Hand Dwelling house /Apartment,,2019,2019Q3,,12.745488641595722,False
2021-09-02,"15 COPPER CLOSE, WHEATON HALL, DROGHEDA",Louth,A92H97E,340000.0,False,False,Second-Hand Dwelling house /Apartment,,2021,2021Q3,A92,12.73670383776449,False
2018-11-21,"CLOHASS, ENNISCORTHY, WEXFORD",Wexford,,495000.0,False,False,Second-Hand Dwelling house /Apartment,,2018,2018Q4,,13.112315061750808,False
2023-12-11,"80 BRAYTON PARK, KILCOCK, CO KILDARE",Kildare,W23X579,359000.0,False,False,Second-Hand Dwelling house /Apartment,,2023,2023Q4,W23,12.791080452981857,False
2024-09-27,"52 CLOCH ARD, OLD RAHOON ROAD, GALWAY",Galway,H91W8PK,412000.0,False,False,Second-Hand Dwelling house /Apartment,,2024,2024Q3,H91,12.928781055513184,False
2015-03-25,"1 THORNTON PARK, WHITEGATE, CORK",Cork,,180000.0,False,False,Second-Hand Dwelling house /Apartment,,2015,2015Q1,,12.100717685412471,False
2015-06-26,"36 SARAN WOOD, BRAY, WICKLOW",Wicklow,,387500.0,False,False,Second-Hand Dwelling house /Apartment,,2015,2015Q2,,12.86747370841737,False
2025-05-09,"51 MOERAN RD, WALKINSTOWN, DUBLIN 12",Dublin,D12N2AR,575000.0,False,False,Second-Hand Dwelling house /Apartment,,2025,2025Q2,D12,13.26212705890841,False
2021-07-26,"2 NAUL ROAD, GARRISTOWN, CO DUBLIN",Dublin,A42TV04,220000.0,False,False,Second-Hand Dwelling house /Apartment,,2021,2021Q3,A42,12.301387370778713,False
2023-12-14,"24 DOLLYMOUNT AVE, CLONTARF, DUBLIN 3",Dublin,D03PT78,1160000.0,False,False,Second-Hand Dwelling house /Apartment,,2023,2023Q4,D03,13.963931425151141,False
2024-08-27,"25 BURKEEN HALL, FRIARS HILL, WICKLOW TOWN",Wicklow,A67YX76,474000.0,False,False,Second-Hand Dwelling house /Apartment,,2024,2024Q3,A67,13.06896471037963,False
2022-02-17,"96 The Chase, Bracken Hill, Kilmessan",Meath,,303965.0,False,True,New Dwelling house /Apartment,,2022,2022Q1,,12.6246711320283,False
2011-03-25,"Grove View, Glosha Road, Rathdowney",Laois,,96500.0,False,False,Second-Hand Dwelling house /Apartment,,2011,2011Q1,,11.477308649967686,False
2018-01-31,"23 RACECOURSE GARDENS, BALLYBRIT, GALWAY",Galway,,227000.0,False,False,Second-Hand Dwelling house /Apartment,,2018,2018Q1,,12.33270970174018,False
2013-05-23,"Main  Street, Virginia",Cavan,,155000.0,False,False,Second-Hand Dwelling house /Apartment,,2013,2013Q2,,11.951186847493476,False
2022-11-28,"34 WIILOW GREEN, DUNSHAUGHLIN, MEATH",Meath,A85YR89,175000.0,False,False,Second-Hand Dwelling house /Apartment,,2022,2022Q4,A85,12.07254696717504,False
2023-10-19,"59 SHENICK AVE, SKERRIES, DUBLIN",Dublin,K34DX44,920000.0,False,False,Second-Hand Dwelling house /Apartment,,2023,2023Q4,K34,13.732130035981154,False
2018-08-03,"8 CHERBURY PARK AVE, LUCAN, DUBLIN",Dublin,,270000.0,False,False,Second-Hand Dwelling house /Apartment,,2018,2018Q3,,12.506180941677357,False
2021-09-03,"39 WOODLAWN PARK AVE, FIRHOUSE, DUBLIN 24",Dublin,D24DK5Y,465000.0,False,False,Second-Hand Dwelling house /Apartment,,2021,2021Q3,D24,13.049794835104816,False
2015-12-01,"CLAREMONT, BENDEMEER PARK, MAGAZINE RD",Cork,,315000.0,False,False,Second-Hand Dwelling house /Apartment,,2015,2015Q4,,12.660331092405906,False
2016-02-29,"28 NA BANTA, LADYSBRIDGE, CORK",Cork,,166000.0,False,False,Second-Hand Dwelling house /Apartment,,2016,2016Q1,,12.019749091416921,False
2016-08-16,"290 KILLINARDEN EST, TALLAGHT, DUBLIN 24",Dublin,,153000.0,False,False,Second-Hand Dwelling house /Apartment,,2016,2016Q3,,11.938199736300925,False
2018-02-01,"262 GLEANN NA RI, MURROUGH, RENMORE",Galway,,80000.0,False,False,Second-Hand Dwelling house /Apartment,,2018,2018Q1,,11.289794413577894,False
2019-10-25,"House No. 84 Dundoogan (Sector 1), Haynestown, Dundalk",Louth,,237826.34,False,True,New Dwelling house /Apartment,,2019,2019Q4,,12.379300227193708,False
2019-02-27,"15 Somerton Way, Newcastle Road, Lucan",Dublin,,395450.0,False,True,New Dwelling house /Apartment,,2019,2019Q1,,12.887782164709064,False
2024-12-13,"THE LONGWALK, PAULVILLE, TULLOW",Carlow,R93VA47,475000.0,False,False,Second-Hand Dwelling house /Apartment,,2024,2024Q4,R93,13.07107218827772,False
2016-05-11,"THE MARKET SQUARE, KILKEE, CO CLARE",Clare,,33000.0,False,False,Second-Hand Dwelling house /Apartment,,2016,2016Q2,,10.404293143019792,True
2019-06-14,"APT 10, 33 MOUNTJOY SQ, DUBLIN 1",Dublin,,206000.0,False,False,Second-Hand Dwelling house /Apartment,,2019,2019Q2,,12.235636302128867,False
2018-12-07,"14 MARIAN VILLAS, LAYTOWN, MEATH",Meath,,193000.0,False,False,Second-Hand Dwelling house /Apartment,,2018,2018Q4,,12.170450649220749,False
2025-05-21,"WAYSIDE, CABRA RD, THURLES",Tipperary,E41N665,285000.0,False,False,Second-Hand Dwelling house /Apartment,,2025,2025Q2,E41,12.560247968016562,False
2025-07-31,"41A Watermeadow Park, Oldbawn",Dublin,,594713.65,False,True,New Dwelling house /Apartment,,2025,2025Q3,,13.295836989660646,False
2015-04-10,"191 LISMORE PARK, WATERFORD, WATERFORD",Waterford,,83000.0,False,False,Second-Hand Dwelling house /Apartment,,2015,2015Q2,,11.326607934898927,False
2023-07-25,"BALLINCUR, KINNITTY, BIRR",Offaly,,45000.0,False,False,Second-Hand Dwelling house /Apartment,,2023,2023Q3,,10.714439990727769,False
2016-11-30,"132 BALLYFERMOT DR, BALLYFERMOT, DUBLIN",Dublin,,175000.0,False,False,Second-Hand Dwelling house /Apartment,,2016,2016Q4,,12.07254696717504,False
2013-02-25,"Rathgreedan Lane, Drumcooley, Edenderry",Offaly,,220000.0,False,False,Second-Hand Dwelling house /Apartment,,2013,2013Q1,,12.301387370778713,False
2024-02-20,"VILLA MARIA, 2 GLASHEEN PARK, GLASHEEN ROAD",Cork,T12N6C4,482000.0,False,False,Second-Hand Dwelling house /Apartment,,2024,2024Q1,T12,13.085701467719382,False
2020-07-02,"9 THE WALK, INSE BAY, LAYTOWN",Meath,,248755.0,False,False,Second-Hand Dwelling house /Apartment,,2020,2020Q3,,12.424227775332957,False
2016-02-29,"3 MILESTOWN COTTAGE, KILSARAN, COUNTY LOUTH",Louth,,128000.0,True,False,Second-Hand Dwelling house /Apartment,,2016,2016Q1,,11.759793355371237,False
2013-04-26,"Farravaun, Monivea",Galway,,90000.0,False,True,New Dwelling house /Apartment,greater than 125 sq metres,2013,2013Q2,,11.407576060361786,False
2014-07-08,"2 BRICKFIELD CLOSE, CASTLETOWN RD, DUNDALK",Louth,,60000.0,False,False,Second-Hand Dwelling house /Apartment,,2014,2014Q3,,11.002116507732017,False
2014-07-29,"2 Clogheen Grove, Clonakilty",Cork,,260000.0,False,False,Second-Hand Dwelling house /Apartment,,2014,2014Q3,,12.468440756144114,False
2015-03-25,"45 THE FAIRWAYS, GOLF COURSE RD, WESTPORT",Mayo,,220000.0,False,False,Second-Hand Dwelling house /Apartment,,2015,2015Q1,,12.301387370778713,False
2015-01-12,"7 THOMAS RUSSELLS PLACE, DROMAHANE, MALLOW",Cork,,70000.0,False,False,Second-Hand Dwelling house /Apartment,,2015,2015Q1,,11.156264806643742,False
2025-06-23,"156 ST PETERS RD, WALKINSTOWN, DUBLIN 12",Dublin,D12A5N4,435000.0,False,False,Second-Hand Dwelling house /Apartment,,2025,2025Q2,D12,12.983103608918753,False
2017-07-21,"NEWTOWN, KNOCKBRIDGE, DUNDALK",Louth,,210000.0,False,False,Second-Hand Dwelling house /Apartment,,2017,2017Q3,,12.25486757159303,False
2022-03-03,"APT 6 RAHIN WOOD, BALLYLINAN, ATHY",Laois,,127000.0,False,False,Second-Hand Dwelling house /Apartment,,2022,2022Q1,,11.751950239425476,False
2021-07-20,"NEWFORTH, ATHENRY, GALWAY",Galway,,75000.0,False,False,Second-Hand Dwelling house /Apartment,,2021,2021Q3,,11.225256725762893,False
2022-08-03,"STRANATONA, MAGHERACLOONE, CARRICKMACROSS",Monaghan,A81CC81,417500.0,False,False,Second-Hand Dwelling house /Apartment,,2022,2022Q3,A81,12.94204221847976,False
2025-08-22,"KILMAINHAM, KELLS, CO. MEATH",Meath,A82F2V1,225000.0,False,False,Second-Hand Dwelling house /Apartment,,2025,2025Q3,A82,12.323860125621126,False
2022-05-19,"12 MONEEN, RHEBAN MANOR, ATHY",Kildare,R14V228,170000.0,False,False,Second-Hand Dwelling house /Apartment,,2022,2022Q2,R14,12.04355959836804,False
2020-11-11,"VILLAGE BUNGALOW, DURRUS, BANTRY",Cork,,18000.0,False,False,Second-Hand Dwelling house /Apartment,,2020,2020Q4,,9.798182590890704,True
2016-01-15,"79 DUIRLING, ROSCAM, MERLIN PARK",Galway,,250000.0,False,False,Second-Hand Dwelling house /Apartment,,2016,2016Q1,,12.429220196836383,False
2018-03-20,"20 PARK VIEW LAWNS, CLONDALKIN, DUBLIN 24",Dublin,,292000.0,False,False,Second-Hand Dwelling house /Apartment,,2018,2018Q1,,12.584512505902088,False
2024-11-01,"6 ST MARYS TERRACE, ARBOUR Place, Stoneybatter",Dublin,D07W7K8,360000.0,False,False,Second-Hand Dwelling house /Apartment,,2024,2024Q4,D07,12.793862088206213,False
2012-03-02,"17 Vernon Ave, Clontarf",Dublin,,670000.0,False,False,Second-Hand Dwelling house /Apartment,,2012,2012Q1,,13.415034483903348,False
2014-05-26,"APT 3 THE SIDINGS, LAYTOWN, MEATH",Meath,,86000.0,False,False,Second-Hand Dwelling house /Apartment,,2014,2014Q2,,11.362114203075018,False
2019-06-21,"47 The Meadows, Smithborough",Monaghan,,176211.45,True,True,New Dwelling house /Apartment,,2019,2019Q2,,12.079445648330825,False
2023-12-08,"5 THE CLOSE, STONEHAVEN, NAAS",Kildare,W91DDY7,522026.43,False,True,New Dwelling house /Apartment,,2023,2023Q4,W91,13.165475413376903,False
2024-09-10,"1 SHEEHANS ROAD, NEWCASTLEWEST, CO LIMERICK",Limerick,V42VX51,145000.0,False,False,Second-Hand Dwelling house /Apartment,,2024,2024Q3,V42,11.884495917930655,False
2022-01-20,"111 ASHBROOK, HOWTH RD, CLONTARF",Dublin,,385523.0,False,False,Second-Hand Dwelling house /Apartment,,2022,2022Q1,,12.862358726856986,False
2014-09-10,"TEMPLEORUM, PILTOWN, KILKENNY",Kilkenny,,280000.0,False,False,Second-Hand Dwelling house /Apartment,,2014,2014Q3,,12.54254845357358,False
2016-04-07,"27 Belarmine Walk, Belarmine Woods, Stepaside",Dublin,,330396.4,False,True,New Dwelling house /Apartment,greater than or equal to 38 sq metres and less than 125 sq metres,2016,2016Q2,,12.708051451348602,False
2022-05-06,"59 WOODBROOK HEIGHTS, BALLISODARE, CO. SLIGO",Sligo,F91A7K5,85000.0,True,False,Second-Hand Dwelling house /Apartment,,2022,2022Q2,F91,11.350418300109132,False
2013-09-03,"CLONTEADBEG, COACHFORD",Cork,,125000.0,False,False,Second-Hand Dwelling house /Apartment,,2013,2013Q3,,11.736077016252437,False
2017-02-13,"LORD EDWARD ST, MOUNTMELLICK, LAOIS",Laois,,80000.0,False,False,Second-Hand Dwelling house /Apartment,,2017,2017Q1,,11.289794413577894,False
2021-12-03,"34 Somerton Drive, Somerton, Dublin",Dublin,,410000.0,False,True,New Dwelling house /Apartment,,2021,2021Q4,,12.923914877701906,False
2021-12-13,"APT 11, ARCADIA HALL, LOWER GLANMIRE ROAD",Cork,T23K228,210000.0,False,False,Second-Hand Dwelling house /Apartment,,2021,2021Q4,T23,12.25486757159303,False
2016-12-21,"2 GRACELANDS, ST KEVINS GARDENS, DARTRY DUBLIN 6",Dublin,,420000.0,False,False,Second-Hand Dwelling house /Apartment,,2016,2016Q4,,12.948012371209098,False
